번호,상호,영업표지,대표자,등록번호,업종,링크
5399,㈜미미고,미미고,맹진영,20200599,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91206
5398,(주)조은음식드림,딱이야! 숯불두마리치킨,안광선,20210538,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91075
5397,(주)미미상회,미미상회,박고운,20210523,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91011
5396,이구집,꽁불,신언성,20210524,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91003
5395,맛있는연구소,부산면관,서대규,20210526,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90978
5394,(주)머리부터발끝까지,왓두유원두,장혜인,20210540,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90958
5393,(주)엠브이다이닝,번패티번,김성환,20171473,기타 외국식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90956
5392,(주)바른에프앤디,맛집뚝딱,김영선,20210539,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90946
5391,(주)필드키친,1인삼겹 오빠삼,강규원,20210527,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90931
5390,(주)글린공원,글린정원,정상민,20210536,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90928
5389,(주)글린공원,글린공원,정상민,20210537,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90927
5388,(주)오늘연구소,"오늘,맥주한잔",유재용,20201116,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90921
5387,(주)오늘연구소,"오늘,와인한잔",유재용,20171051,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90917
5386,(주)에스엠제이컴퍼니,101번지 남산돈까스,조윤희,20151284,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90677
5385,(주)따로한,따로닭,정승원,20210535,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90672
5384,123st수제돈가스,123st수제돈가스,김경대,20210530,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90254
5383,(주)타베코리아,점빵맥주 1987,고도령,20210532,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90245
5382,(주)타베코리아,제주한점,고도령,20210533,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90231
5381,(주)타베코리아,효자동 온달김치찌개,고도령,20210534,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90230
5380,(주)엠에스에프앤비,팔덕식당,김태유,20171345,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89836
5379,(주)바르다프랜차이즈,돈까스회관,이주현,20201507,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89439
5378,(주)에이알피그룹,을지로골목집,"김종호, 함재승, 홍기호",20201192,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=88905
5377,(주)대령숙수,궁 잔기지떡,오기석,20191036,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=88730
5376,㈜우분트,편백가원,이권효,20201130,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=88578
5375,(주)농협목우촌,목우촌미소와돈,정종대,20100100571,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91321
5374,(주)필드키친,밥도둑 바른게장,강규원,20210517,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91316
5373,(주)농협목우촌,목우촌웰빙마을,정종대,20080100445,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91314
5372,(주)창조에프엔비,만객가,박선경,20210510,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91278
5371,(주)푸드죤,모던통닭,이영존,20160757,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91276
5370,㈜메이크어베러(Makeabetter),에이바우트커피,부성훈,20170520,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91269
5369,900달러,900달러,"정용민, 최승재",20200772,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91267
5368,착한맘굿쉐프,불공장,"오영배, 이대로",20210519,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91260
5367,(주)죽이야기,죽이야기,임영서,20080100328,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91144
5366,(주)파파들,파파도나스,"이윤성, 이원일, 정인성, 이국진",20180953,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91115
5365,토드푸드,샐러드식당,백정엽,20210520,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91060
5364,올인원키친,샐러드 로우,박원석,20210528,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91025
5363,(주)필드키친,1992덮밥&짜글이,강규원,20210513,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90929
5362,참맛있는세상,참세족발,정희진,20210566,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90876
5361,(주)틴글로벌,틴커피무인카페,홍진천,20210516,음료 (커피 외),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90872
5360,삼정코리아,홍쓰덮밥,이지훈,20210511,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90859
5359,(주)케이에프더블유,홈바,오석희,20210518,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90856
5358,스무치(SMOOCHIE),스무치,김다운,20210509,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90854
5357,보쌈주는족발집,보쌈주는족발집,김인경,20210512,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90845
5356,꾸버쓰,꾸버쓰(GGUBUSS),차경훈,20210579,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90758
5355,(주)앙상블,혼밥에빠지다,이강석,20210521,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90692
5354,(주)설빙,설빙,정용만,20130249,아이스크림/빙수,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90678
5353,(주)티에스에프엔씨,중앙칼국수,김형록,20200112,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90671
5352,(주)티에스에프엔씨,생생제면소,김형록,20200063,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90667
5351,(주)티에스에프엔씨,포차썸데이,김형록,20170423,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90664
5350,(주)티에스에프엔씨,황기순의 칼국수&돈까스,김형록,20120100297,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90662
5349,엘엠에프엔씨,와피(wapi),이기성,20210031,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90658
5348,(주)디디에프엔비,디디찜엔닭,오응서,20210502,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90646
5347,(주)한국창업경제연구소,짬장,장정용,20080100320,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90638
5346,(주)커피나무,베이커리로컬,백지연,20210558,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90601
5345,(주))베델에프앤비(BethelF&B),쿠카쿠,김춘화,20170671,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90492
5344,브랜드인터랙티브(주),브루클린 김치찌개,심민섭,20210500,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90480
5343,착한맘굿쉐프,전골마켓,"오영배, 이대로",20201143,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90413
5342,(주)착한점주,꽈배기킹,천민수,20210501,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90406
5341,착한맘굿쉐프,육장장이,"오영배, 이대로",20190361,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90394
5340,(주)오앤오,행복한셰프,김수진,20210578,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90335
5339,(주)만뽀당,라라미트볼,황진,20210499,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90248
5338,오리지날,오리지날,양성수,20210515,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90168
5337,할멈탕수육,할멈탕수육,정남식,20210514,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89986
5336,(주)웰빙을만드는사람들,포피스피자,김철운,20201197,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100054
5335,(주)웰빙을만드는사람들,떡가계,김철운,20200672,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100052
5334,(주)웰빙을만드는사람들,요치킨,김철운,20151012,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100050
5333,(주)웰빙을만드는사람들,뽕뜨락피자,김철운,20090100509,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100048
5332,(주)리치빔,피자나라치킨공주,남양우,20080100496,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100036
5331,금별맥주,금별맥주,송시열,20191013,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91312
5330,(주)에이치엠,가제트,정헌철,20210480,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91241
5329,(주)푸드죤,피자마루,이영존,20080100739,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91237
5328,신라방마라탕,신라방,이길봉,20210487,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91070
5327,(주)케이제이,만타스시31,최규진,20210488,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90875
5326,(주)중앙에스앤씨,라멘천하,김진엽,20160655,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90596
5325,(주)더굿,더굿테이크아웃,조남진,20210495,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90565
5324,(주)남극이야기,남극이야기,윤희정,20210508,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90484
5323,(주)푸드피플,하얼마라,이병길,20210483,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90311
5322,농부의마음,방랑떡볶이,곽현주,20210479,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90297
5321,(주)위너스에프앤디,따봉찜닭,"이호성, 양철환",20210494,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90159
5320,에이젯커피(AZCOFFEE),부자 족발 · 부대찌개,임지영,20210489,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89977
5319,(주)봉푸드,용호동낙지 한상,김재익,20210493,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89746
5318,따띠(주),따띠삼겹,한득현,20190524,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89730
5317,마치래빗,마치래빗,박완기,20210506,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89682
5316,육성푸드(주),78 새로이,조성욱,20210505,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89632
5315,(주)청욱,로얄자카르타,안미정,20201279,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100034
5314,제이케이컴퍼니,피자슈퍼,김윤영,20210441,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91340
5313,(주)비앰씨(B.M.C),Saladya!(샐러드야),정문도,20210473,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91287
5312,(주)엔티,옥이네김치찌개와직화삼겹,"이한수,김동현",20190664,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91129
5311,(주)어오케이컴퍼니,어오케이커피(A.OK COFFEE),최정민,20210458,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91041
5310,츄러스1500,츄러스1500,정호영,20210482,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91032
5309,(주)다작,파운데이,지명규,20210467,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91030
5308,이구집,선영아사랑해,신언성,20210475,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90999
5307,(주)필드키친,죽선생,강규원,20210465,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90930
5306,(유)장미에프앤씨,영떡스클럽,윤민우,20210472,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90922
5305,농업회사법인㈜산골,콩밭,정현철,20210474,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90811
5304,슈퍼컴퍼니(SuperCompany),덮밥슈퍼,정명섭,20191261,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90802
5303,㈜오늘도한우,오늘도 한우,문말남,20210462,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90799
5302,모리,카츠모리,이동섭,20210464,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90696
5301,(주)농업회사법인포프리,옐로베리,김회수 외 1,20210476,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90657
5300,(주)아에,카페아에,김수철,20201146,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90581
5299,제이케이컴퍼니,족발슈퍼,김윤영,20190982,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90393
5298,(주)자력갱생,열정도,"김윤규, 정중교",20210481,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90380
5297,(주)에프엔엘코퍼레이션,BRUNOPIZZA(브루노피자),박덕호,20210466,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90313
5296,엠엠지컴퍼니,황금물결해물아구찜,배수진,20210461,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90280
5295,엠엠지컴퍼니,진담백김치찜,배수진,20210459,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90276
5294,우아한짬뽕,우아한짬뽕,정은수,20210471,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90247
5293,(주)엔조이서울,타이반쩜,최완수,20210477,기타 외국식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90233
5292,아재커피,아재커피,추민구,20210486,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90014
5291,청솔로9가맹본부,청솔로9,김태우,20210460,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89479
5290,(주)국민키친,국민키친,김진주,20201034,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89362
5289,해피브릿지협동조합,흑도리,이구승,20180181,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91265
5288,해피브릿지협동조합,도쿄스테이크,이구승,20160575,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91263
5287,해피브릿지협동조합,화평동왕냉면,이구승,20080100057,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91261
5286,해피브릿지협동조합,여우식당,이구승,20201044,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91258
5285,해피브릿지협동조합,국수나무,이구승,20090100195,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91252
5284,(주)왕부라더스,왕빈자전통주막,"김영준, 신정규",20150343,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91214
5283,(주)얌얌레시피,"찜닭, 삼겹, 떡볶이 파는집",홍성민,20200437,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90426
