상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2020년 신규개점,2020년 계약종료,2020년 계약해지,2020년 명의변경,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
(주)얌샘,슾맵네,김은광,기타 외식,2006.08.29,2006.09.01,02  -  1644  -  3378,02  -  3667  -  3379,20210438,2021.02.18,2021.02.18,"우 : 07318 서울특별시 영등포구 영등포로 347 9층, 10층",법인,110111  -  3517749,107  -  86  -  81841,0,0,0,0,0,0,"10,144,758","6,525,360","3,619,398","18,198,126","420,431","300,520","8,697,323","5,352,445","3,344,878","20,331,572","192,049","68,503",3,0,"가맹사업 미개시, 직영점은 2020년 10월 30일 오픈입니다.",0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"9,700",0,0,0,"5,500","2,200","2,200","41,731","51,631","1,997 ",33 ,"19,965 ",2,1
(주)간성동해반점,간성 동해반점,이상용,중식,2020.08.25,2020.10.01,042  -  716  -  6079,042  -  000  -  0000,20210433,2021.02.18,2021.02.18,우 : 35277 대전광역시 서구 갈마로 36 2층,법인,160111  -  0567060,518  -  88  -  01793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹사업 준비중,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"16,300",0,0,0,"11,000","3,300","2,000","121,770","138,070","1,650 ","13,200 ","66,000 ",2,2
(주)두투미에프앤비,진짝한우갈비살,유승호,한식,2018.08.10,2018.09.01,010  -  9427  -  0729,043  -  296  -  0013,20210432,2021.02.18,2021.02.18,우 : 28805 충청북도 청주시 서원구 가장로313번길 71 외1필지(장암동),법인,150111  -  0257126,371  -  88  -  01156,0,0,0,0,0,0,"893,018","567,392","325,626","2,212,878","90,391","70,697","269,232","14,303","254,929","1,007,630","147,710","149,928",1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"11,800",0,0,0,"5,500","3,300","3,000","64,350","76,150","1,650 ",83 ,"41,250 ",2,1
바디메이트,보편,김두홍,한식,..,2020.06.16,02  -  1661  -  4964,  -    -  ,20210420,2021.02.17,2021.02.17,우 : 41129 대구광역시 동구 반야월로6길 20 201동 102호,개인,  -  ,776  -  16  -  01179,0,0,0,"38,409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹사업 시작 예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"1,600",0,0,0,"1,100",0,500,"9,300","10,900",0 ,33 ,0 ,2,2
매료,매료직화양념치킨,양근목,치킨,..,2021.02.15,070  -  0  -  0,0  -  0  -  0,20210419,2021.02.17,2021.02.17,우 : 44547 울산광역시 중구 종가로 651 2층 207호(서동),개인,  -  ,779  -  31  -  00959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","44,100","54,900","1,467 ",50 ,"22,000 ",2,1
카페인스타,카페인스타,이성원,기타 외식,..,2019.10.01,042  -  485  -  1357,0  -  0  -  0,20210421,2021.02.17,2021.02.17,우 : 35225 대전광역시 서구 월평서로6번길 73 1층(월평동),개인,  -  ,799  -  59  -  00369,0,0,0,0,0,0,0,0,0,"10,134",0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실이 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"16,500",0,0,0,"11,000","5,500",0,"104,280","120,780","2,310 ",66 ,"46,200 ",2,2
빨간토마토피자,빨간토마토피자,심영찬,피자,..,2019.07.17,070  -  2016  -  0885,  -    -  ,20210410,2021.02.17,2021.02.17,우 : 61754 광주광역시 남구 효천2로가길 21 108호,개인,  -  ,196  -  05  -  01514,0,0,0,"136,580",0,0,0,0,0,"60,695",0,0,0,0,0,0,0,0,1,0,가맹사업 개시전입니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"6,500",0,0,0,"2,200","3,300","1,000","29,700","36,200","1,320 ",33 ,"13,200 ",2,2
DRcompany,그릿,나유선,기타 외식,..,2017.01.01,070  -  8807  -  1677,000  -  000  -  0000,20210409,2021.02.17,2021.02.17,우 : 42147 대구광역시 수성구 동대구로29길 54-30 1층 (황금동),개인,  -  ,256  -  06  -  00473,0,0,0,"55,876",0,0,0,0,0,"64,359",0,0,0,0,0,"24,724",0,0,1,0,2020  -  07  -  25,2,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,900",0,0,0,"7,150","2,750","1,000","23,100","34,000","1,100 ",33 ,"11,000 ",1,1
쿠잉에프엔씨(CooingF&C),미스코다리 미스터황태,전서경,기타 외식,..,2017.06.19,  -  1566  -  4908,051  -  923  -  0014,20171071,2017.09.08,2021.02.17,"우 : 47560 부산광역시 연제구 신금로 25 211호(연산동, 노블레스퀘어)",개인,  -  ,581  -  37  -  00392,0,0,0,0,0,0,0,0,0,"164,530",0,0,0,0,0,"127,268",0,0,2,0,2017  -  01  -  15,0,0,0,0,2,0,0,0,2,0,2,1,0  개,보험,"13,000",0,0,0,"8,800","2,200","2,000","54,900","67,900","1,320 ",66 ,"26,400 ",2,1
쿠잉에프엔씨(CooingF&C),봄날떡볶이,전서경,분식,..,2017.06.19,  -  1566  -  4908,051  -  923  -  0014,20201890,2020.12.24,2021.02.17,우 : 47560 부산광역시 연제구 신금로 25 211호,개인,  -  ,581  -  37  -  00392,0,0,0,"75,599",0,0,0,0,0,"164,530",0,0,0,0,0,"127,268",0,0,2,0,가맹계약 체결 사실이 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,700",0,0,0,"5,500","2,200","2,000","37,950","47,650","1,650 ",33 ,"16,500 ",2,2
초월관,초월관,오승준,한식,..,2020.12.24,02  -  3445  -  4124,  -    -  ,20210422,2021.02.17,2021.02.17,"우 : 06061 서울특별시 강남구 언주로 708 1층(논현동, 경원빌딩)",개인,  -  ,741  -  01  -  02111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실 없음(2021. 3. 1. 가맹사업 개시 예정),0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,800",0,0,0,"5,500","3,300","5,000","79,500","93,300",733 ,99 ,"22,000 ",2,2
(주)지씨홀딩스,샤브담,박도용,한식,2020.01.21,2020.01.21,02  -  823  -  1256,0303  -  3130  -  8023,20180141,2018.02.14,2021.02.17,우 : 06543 서울특별시 서초구 사평대로 335 502-67호(반포동),법인,110111  -  7365045,434  -  86  -  01905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018  -  03  -  08,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"9,700",0,0,0,"5,500","2,200","2,000","138,050","147,750",0,0 ,0,2,1
(주)디케이조은(DKjoeun),1989역전꼬마김밥,이동규,분식,2019.07.02,2019.07.02,042  -  545  -  1989,00  -  0000  -  0000,20210417,2021.02.17,2021.02.17,우 : 35377 대전광역시 서구 구봉산북로8번길 13-9 1층(관저동),법인,160111  -  0520589,771  -  87  -  01378,0,0,0,"144,528",0,0,"198,738",304,"198,434","18,315","-1,575","-1,566",0,0,0,0,0,0,1,0,2019  -  11  -  17,7,0,0,0,2,0,0,0,0,0,0,0,0  개,보험,"8,600",0,0,0,"3,300","3,300","2,000","33,000","41,600","1,650 ",33 ,"16,500 ",2,2
(주)신세계푸드,자니로켓,김운아,패스트푸드,1979.10.11,1995.07.01,02  -  3397  -  6843,02  -  3397  -  6199,20160840,2016.08.26,2021.02.17,"우 : 04782 서울특별시 성동구 성수일로 56 , 4층~7층(성수2가, 백영성수빌딩)",법인,110111  -  0305288,215  -  81  -  47377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2016  -  12  -  01,0,0,0,0,0,0,0,0,0,0,0,0,  개,예치제,"24,300",0,0,0,"11,000","3,300","10,000","202,895","227,195",0,0 ,0,3,1
트루바이,트루바이,배병혁,서양식,..,2020.04.13,010  -  4232  -  4245,0504  -  001  -  4245,20210418,2021.02.17,2021.02.17,우 : 53256 경상남도 거제시 고현로2길 44 1층,개인,  -  ,426  -  15  -  01369,0,0,0,"77,441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  12  -  20,2,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","53,350","64,150","1,870 ",50 ,"28,050 ",2,2
더스카이팜후라이드참잘하는집지점,후라이드참잘하는집,김세연,기타 외식,2017.04.24,2020.01.01,02  -  1599  -  9929,02  -  488  -  9282,20170439,2017.03.27,2021.02.17,우 : 06062 서울특별시 강남구 도산대로 414 15층(청담동),법인,110111  -  5590975,290  -  85  -  01273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017  -  03  -  13,0,0,0,0,0,0,0,0,0,0,0,0,4  개,보험,"7,700",0,0,0,"7,700","2,200",0,"25,700","35,600",0,0 ,0,1,1
원유통뉴욕보틀,뉴욕보틀,조철우 외1,패스트푸드,..,2015.09.04,  -  1600  -  2602,051  -  895  -  4694,20151244,2015.12.18,2021.02.17,우 : 46272 부산광역시 금정구 중앙대로 1616 스카이동 102호,개인,  -  ,621  -  21  -  37731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015  -  12  -  20,0,0,0,0,0,1,0,0,1,0,0,0,0  개,예치제,0,0,0,0,0,0,0,"57,200","57,200","2,200 ",33 ,"22,000 ",2,1
(주)웰빙푸드,자담치킨,백성재,치킨,2015.04.21,2015.04.24,031  -  906  -  9002,031  -  938  -  9002,20140475,2014.06.11,2021.02.17,"우 : 10500 경기도 고양시 덕양구 화중로 72 10층(화정동, 케이탑리츠화정빌딩)",법인,285011  -  0293047,474  -  81  -  00082,0,0,0,0,0,0,"4,069,862","4,337,145","-267,283","17,458,968","-314,789","-513,201","3,776,805","2,798,793","978,012","13,588,690","717,608","293,820",1,0,2014  -  03  -  10,0,0,0,0,82,20,19,25,70,11,23,24,16  개,보험,"9,900",0,0,0,"7,150","2,750",0,"33,000","42,900","1,320 ",33 ,"13,200 ",2,2
참맛깔,참맛깔곱창,김지영,한식,..,2009.08.05,02  -  1670  -  1948,02  -  2207  -  6009,20210456,2021.02.17,2021.02.17,우 : 02161 서울특별시 중랑구 면목로74길 7 (면목동),개인,  -  ,204  -  20  -  37960,0,0,0,0,0,0,0,0,0,"636,983",0,0,0,0,0,"629,372",0,0,1,0,2016  -  10  -  01,7,0,0,0,6,0,0,0,3,0,0,0,0  개,예치제,"5,500",0,0,0,"2,200","3,300",0,"36,850","42,350","1,800 ",33 ,"18,000 ",2,1
출사표협동조합,온유월식당,이승진,기타 외식,2020.11.19,2020.11.24,02  -  594  -  5553,0  -  0  -  0,20210405,2021.02.17,2021.02.17,"우 : 10880 경기도 파주시 지목로 70-25 9동 213호(문발동, 파비뇽아울렛)",법인,284951  -  0007033,248  -  88  -  02118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,가맹점없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"21,500",0,0,0,"11,000","5,500","5,500","82,500","104,500","1,650 ",99 ,"49,500 ",2,1
출사표협동조합,마틸다,이승진,기타 외식,2020.11.19,2020.11.24,02  -  594  -  5553,0  -  0  -  0,20210406,2021.02.17,2021.02.17,"우 : 10880 경기도 파주시 지목로 70-25 9동 213호(문발동, 파비뇽아울렛)",법인,284951  -  0007033,248  -  88  -  02118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,가맹점없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"21,500",0,0,0,"11,000","5,500","5,500","82,500","104,500","1,650 ",99 ,"49,500 ",2,1
출사표협동조합,류몽민,이승진,기타 외식,2020.11.19,2020.11.24,02  -  594  -  5553,0  -  0  -  0,20210407,2021.02.17,2021.02.17,"우 : 10880 경기도 파주시 지목로 70-25 9동 213호(문발동, 파비뇽아울렛)",법인,284951  -  0007033,248  -  88  -  02118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,가맹점없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"21,500",0,0,0,"11,000","5,500","5,500","82,500","104,500","1,650 ",99 ,"49,500 ",2,1
(주)하임굴리엘모,카페 굴리엘모,임병수,커피,2018.08.13,2018.09.01,00  -  1877  -  1231,0504  -  035  -  0101,20210411,2021.02.17,2021.02.17,우 : 62037 광주광역시 서구 월드컵4강로 82 (화정동),법인,205911  -  0031304,626  -  81  -  01101,0,0,0,0,0,0,"72,708","90,156","-17,448","108,798","-23,477","-23,477","79,851","73,822","6,029",916,"-3,971","-3,971",1,0,예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"21,500",0,0,0,"11,000","5,500","5,000","160,000","181,500","2,145 ",132 ,"85,800 ",3,3
올마이트,꾸꾸삼겹,손정욱,한식,..,2020.12.01,  -  1566  -  5098,  -    -  ,20210365,2021.02.10,2021.02.16,우 : 48267 부산광역시 수영구 무학로49번길 86 1층(광안동),개인,  -  ,365  -  29  -  01004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실이 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"6,500",0,0,0,"3,300","2,200","1,000","22,550","29,050",0 ,0 ,0 ,2,2
투맨홀딩스(주),짬뽕지존,권윤경,중식,2015.03.16,2015.04.01,  -  1599  -  0159,041  -  557  -  5162,20150467,2015.06.05,2021.02.16,"우 : 05620 서울특별시 송파구 오금로 152 2층 205호(송파동, 연세빌딩)",법인,161511  -  0179121,363  -  88  -  00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013  -  10  -  25,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"22,000",0,0,0,"22,000",0,0,"129,250","151,250",0,0 ,0,1,1
(주)지에프포유,바우네나주곰탕,박유빈,한식,2018.04.16,2018.06.01,02  -  2203  -  2040,02  -  446  -  2040,20151265,2015.12.24,2021.02.16,우 : 05044 서울특별시 광진구 아차산로 415 401호,법인,110111  -  6721793,194  -  87  -  01042,0,0,0,0,0,0,"1,456,817","249,837","1,206,980","2,741,792","1,022,916","835,535","659,498","188,053","471,445","1,351,085","517,145","421,444",1,0,2014  -  11  -  29,0,0,0,0,80,0,32,12,86,0,19,12,1  개,예치제,"15,650",0,0,0,"9,900","2,750","3,000","56,980","72,630","1,320 ",66 ,"26,400 ",1,1
단아한푸드,영부분식,김영훈,분식,..,2017.01.20,  -  1670  -  1324,  -    -  ,20210396,2021.02.16,2021.02.16,우 : 42679 대구광역시 달서구 야외음악당로8길 24 2층 201호(성당동),개인,  -  ,306  -  13  -  32507,0,0,0,0,0,0,0,0,0,"62,493",0,0,0,0,0,"91,909",0,0,2,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"5,400",0,0,0,"2,200","2,200","1,000","25,290","30,690","1,100 ",33 ,"11,000 ",2,1
한국커피평가원㈜,카페 70°C,임용진,커피,2020.02.14,2020.02.13,053  -  638  -  2349,0303  -  3444  -  2349,20210394,2021.02.16,2021.02.16,우 : 42814 대구광역시 달서구 상인서로 10 1층,법인,170111  -  0758039,131  -  86  -  72345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,개시전,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"9,700",0,0,0,"5,500","2,200","2,000","39,600","49,300","1,650 ",33 ,"16,500 ",2,2
(주)오리엔탈푸드코리아,코코크랩,박규성,기타 외국식,2003.10.07,2003.10.10,02  -  6968  -  2000,02  -  6968  -  2010,20181240,2018.11.30,2021.02.16,우 : 07207 서울특별시 영등포구 양평로21길 26 903호,법인,111611  -  0070343,128  -  81  -  87264,0,0,0,0,0,0,"4,129,441","2,185,731","1,943,710","10,765,013","282,457","196,029","4,542,563","2,794,883","1,747,680","14,931,655","475,000","120,165",7,0,개시예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"22,000",0,1,0,"16,500","5,500","5,500","107,100","134,600","2,273 ",99 ,"68,200 ",3,1
(주)오리엔탈푸드코리아,분짜라임,박규성,기타 외국식,2003.10.07,2003.10.10,02  -  6968  -  2000,02  -  6968  -  2010,20171127,2017.09.26,2021.02.16,우 : 07207 서울특별시 영등포구 양평로21길 26 아이에스비즈타워 903호,법인,111611  -  0070343,128  -  81  -  87264,0,0,0,0,0,0,"4,129,441","2,185,731","1,943,710","10,765,013","282,457","196,029","4,542,563","2,794,883","1,747,680","14,931,655","475,000","120,165",7,0,2017  -  08  -  31,0,0,0,0,0,0,1,1,3,0,0,0,0  개,예치제,"22,000",0,1,0,"16,500","5,500","5,500","107,100","134,600","2,273 ",99 ,"68,200 ",3,1
(주)오리엔탈푸드코리아,포세븐,박규성,기타 외국식,2003.10.07,2003.10.10,02  -  6968  -  2000,02  -  6968  -  2010,20161296,2016.12.28,2021.02.16,"우 : 07207 서울특별시 영등포구 양평로21길 26 903호 (양평동5가,아이에스비즈타워)",법인,111611  -  0070343,128  -  81  -  87264,0,0,0,0,0,0,"4,129,441","2,185,731","1,943,710","10,765,013","282,457","196,029","4,542,563","2,794,883","1,747,680","14,931,655","475,000","120,165",7,0,2016  -  12  -  01,0,0,0,0,0,0,1,0,0,0,2,0,0  개,예치제,"8,800",0,1,0,"5,500","3,300","5,000","71,850","85,650","2,365 ",66 ,"47,300 ",3,1
(주)오리엔탈푸드코리아,코코샤브,박규성,기타 외식,2003.10.07,2003.10.10,02  -  6968  -  2000,02  -  6968  -  2010,20120100563,2012.10.22,2021.02.16,우 : 07207 서울 영등포구 양평동5가 양평동5가 1-1(아이에스비즈타워903호),법인,111611  -  0070343,128  -  81  -  87264,0,0,0,0,0,0,"4,129,441","2,185,731","1,943,710","10,765,013","282,457","196,029","4,542,563","2,794,883","1,747,680","14,931,655","475,000","120,165",7,0,2013  -  02  -  20,0,0,0,0,2,0,2,3,0,0,7,2,0  개,예치제,"22,000",0,1,0,"18,700","5,500","10,000","272,800","307,000","1,980 ",264 ,"158,400 ",3,1
(주)오리엔탈푸드코리아,멘무샤조이,박규성,일식,2003.10.07,2003.10.10,02  -  6968  -  2000,02  -  6968  -  2010,20150926,2015.09.25,2021.02.16,"우 : 07207 서울 영등포구 양평동5가 양평로21길 26, 아이에스비즈타워903호",법인,111611  -  0070343,128  -  81  -  87264,0,0,0,0,0,0,"4,129,441","2,185,731","1,943,710","10,765,013","282,457","196,029","4,542,563","2,794,883","1,747,680","14,931,655","475,000","120,165",7,0,2015  -  09  -  04,0,0,0,0,0,0,3,0,0,0,0,0,0  개,예치제,"7,700",0,1,0,"5,500","2,200","3,000","66,055","76,755","2,283 ",66 ,"45,650 ",3,1
(주)오리엔탈푸드코리아,멘무샤,박규성,기타 외식,2003.10.07,2003.10.10,02  -  6968  -  2000,02  -  6968  -  2010,20080200265,2008.11.05,2021.02.16,우 : 07207 서울특별시 영등포구 양평로21길 26 903호,법인,111611  -  0070343,128  -  81  -  87264,0,0,0,0,0,0,"4,129,441","2,185,731","1,943,710","10,765,013","282,457","196,029","4,542,563","2,794,883","1,747,680","14,931,655","475,000","120,165",7,0,2008  -  06  -  01,0,0,0,0,3,0,6,1,12,1,2,1,0  개,예치제,"22,000",0,1,0,"16,500","5,500","5,000","76,900","103,900","2,310 ",83 ,"57,750 ",3,1
(주)오리엔탈푸드코리아,호아빈,박규성,기타 외국식,2003.10.07,2003.10.10,02  -  6968  -  2000,02  -  6968  -  2010,20080200005,2008.07.29,2021.02.16,우 : 07207 서울특별시 영등포구 양평로21길 26 903,법인,111611  -  0070343,128  -  81  -  87264,0,0,0,0,0,0,"4,129,441","2,185,731","1,943,710","10,765,013","282,457","196,029","4,542,563","2,794,883","1,747,680","14,931,655","475,000","120,165",7,0,2003  -  09  -  17,0,0,0,0,1,0,11,3,4,0,1,1,0  개,예치제,"22,000",0,0,0,"16,500","5,500","5,500","105,650","133,150","2,273 ",99 ,"68,200 ",3,1
(주)빵선생,Bread Farm(빵농장),박재현,제과제빵,2020.07.07,2020.09.15,02  -  2663  -  4770,02  -  2663  -  4771,20210397,2021.02.16,2021.02.16,우 : 445883 경기도 화성시 서신면 송교리 431 (주)빵선생,법인,134811  -  0568777,817  -  86  -  01736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"54,000",0,0,0,"33,000","11,000","10,000","232,100","286,100","2,750 ",165 ,"137,500 ",5,1
브로에프씨,호랭이맥주,박익철,주점,..,2017.05.18,02  -  1899  -  6897,031  -  793  -  6195,20210392,2021.02.16,2021.02.16,우 : 13019 경기도 하남시 춘궁로 93 2층(하사창동),개인,  -  ,808  -  79  -  00128,0,0,0,0,0,0,0,0,0,"33,412",0,0,0,0,0,"86,104",0,0,2,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,800",0,0,0,"5,500","3,300",0,"60,195","68,995","1,760 ",66 ,"35,200 ",2,1
(주)푸름,낙원동 불오징어,김연재,한식,2019.09.17,2019.09.25,070  -  1566  -  5875,031  -  281  -  4342,20210390,2021.02.16,2021.02.16,우 : 17099 경기도 용인시 기흥구 한일로 48 지하 1층,법인,134811  -  0516544,644  -  86  -  01384,0,0,0,0,0,0,"118,489","61,474","57,015","339,535","37,567","37,014",0,0,0,0,0,0,2,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","3,300","29,900","42,000","1,540 ",33 ,"15,400 ",2,2
(주)한중포차,한중포차,정성훈,중식,2020.08.12,2020.08.12,0  -  0  -  0,0  -  0  -  0,20210391,2021.02.16,2021.02.16,"우 : 14944 경기도 시흥시 미산로69번길 4 1006호(미산동, 상아그린아파트)",법인,135511  -  0367306,286  -  87  -  01716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,계약체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"3,300",0,0,0,"2,200","1,100",0,"71,830","75,130","2,970 ",33 ,"29,700 ",2,1
악동통큰떡볶이(주),악동통큰떡볶이,허정인,분식,2020.03.06,2020.03.06,02  -  1833  -  9141,  -    -  ,20201518,2020.11.13,2021.02.15,우 : 08755 서울특별시 관악구 남부순환로191길 7 301 일부(디)호,법인,110111  -  7417523,562  -  87  -  01677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2020  -  03  -  24,0,0,0,0,0,0,0,0,0,0,0,0,  개,보험,"9,800",0,0,0,"5,500","3,300","1,000","61,050","70,850",0,0 ,0,2,1
(주)대한푸드,군자대한곱창,권오준,기타 외식,2018.12.13,2019.02.01,02  -  6215  -  5207,02  -  6215  -  5209,20190352,2019.04.16,2021.02.15,우 : 04929 서울특별시 광진구 천호대로 571 성우빌딩14층,법인,110111  -  6954435,303  -  88  -  01172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019  -  05  -  27,0,0,0,0,0,0,0,0,0,0,0,0,  개,예치제,"14,300",0,0,0,"8,800","5,500",0,"69,800","84,100",0,0 ,0,2,2
(주)유진에프엔비,카페베르냐노 1882,"주광규, 오석희",커피,2020.04.23,2020.04.23,02  -  561  -  9990,  -    -  ,20210117,2021.01.11,2021.02.15,"우 : 08011 서울특별시 양천구 목동동로 189 1동 111호(신정동, 삼성쉐르빌1)",법인,110111  -  7466629,394  -  86  -  02116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"70,000",0,0,0,"33,000","16,500","20,500","238,700","308,700","1,870 ",165 ,"93,500 ",3,1
디엔에스푸드(D&SFOOD),싸다아구찜&탕,박성규,한식,..,2020.05.29,  -  1800  -  9847,  -    -  ,20210387,2021.02.15,2021.02.15,우 : 06103 서울특별시 강남구 봉은사로 317 2층 2158호,개인,  -  ,639  -  18  -  01248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  06  -  16,5,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,700",0,0,0,"5,500","2,200",0,"2,200","9,900",0 ,83 ,0 ,2,1
(유)장미에프앤씨,양파링,윤민우,주점,2020.01.29,2020.06.01,00  -  1588  -  0615,030  -  720  -  5452,20210381,2021.02.15,2021.02.15,우 : 54999 전라북도 전주시 완산구 전주객사1길 46-10 2층(다가동3가),법인,210114  -  0140778,605  -  87  -  01557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2020  -  11  -  06,1,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"26,500",0,0,0,"11,000","5,500","10,000","70,900","97,400","1,300 ",99 ,"39,000 ",3,1
권가제면소유통,권가제면소,권오륜,일식,..,2018.06.27,00  -  1668  -  2013,00  -  000  -  0000,20210380,2021.02.15,2021.02.15,우 : 28471 충청북도 청주시 흥덕구 흥덕로88번길 29 1층(운천동),개인,  -  ,853  -  09  -  00969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,1,0,2019  -  09  -  23,4,0,0,0,1,0,0,0,0,0,0,0,0  개,보험,"27,000",0,0,0,"16,500","5,500","5,000","168,850","195,850","1,760 ",132 ,"70,400 ",2,2
(주)샵인샵딜리버리,파스타세끼,현석원,서양식,2019.11.13,2019.11.15,010  -  9381  -  2134,  -    -  ,20210389,2021.02.15,2021.02.15,우 : 06103 서울특별시 강남구 봉은사로 317 2층 2074호,법인,110111  -  7290507,716  -  88  -  01494,0,0,0,0,0,0,"6,651","8,146","-1,495",0,"-2,495","-2,495",0,0,0,0,0,0,3,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,0,0,0,0,0,0,0,"1,100","1,100",0 ,17 ,0 ,1,1
