업종,브랜드,가맹사업 년수,가맹점수,"가맹점
평균매출액","합계
(창업비용
지수)",개점률,폐점률
기타 외식,본가장수촌,17년 8개월,32,0,"167,000
(2.00)",12.5,9.38
기타 외식,돈까스팩토리,4년 0개월,1,0,"128,153
(1.00)",0.0,100.0
기타 외식,쿠마키친,2년 10개월,6,"128,947","99,281
(1.00)",100.0,0.0
기타 외식,뿅가야채곱창,5년 10개월,32,"57,462","40,298
(.00)",53.12,15.62
기타 외식,우리동네미미네,7년 10개월,7,"29,323","53,000
(1.00)",42.86,57.14
기타 외식,돈까스클럽,11년 11개월,61,"702,442","240,750
(2.00)",3.28,11.48
기타 외식,버거스테이지,1년 11개월,2,0,"39,138
(.00)",100.0,0.0
기타 외식,누룽씬,1년 8개월,1,0,"147,450
(1.00)",100.0,0.0
기타 외식,오므토토마토,16년 10개월,1,0,"198,750
(2.00)",0.0,100.0
기타 외식,다영신토불이,18년 6개월,13,"331,218","249,200
(3.00)",0.0,7.69
기타 외식,올리브명품찹쌀꽈배기,1년 5개월,2,0,"8,360
(.00)",100.0,0.0
기타 외식,가배두림,13년 5개월,9,"482,881","102,790
(1.00)",11.11,100.0
기타 외식,양대감600,0년 0개월,0,0,"208,800
(2.00)",0,0
기타 외식,메밀나라,4년 7개월,9,"471,676","119,800
(1.00)",11.11,100.0
기타 외식,이탄집,1년 1개월,0,0,"204,410
(2.00)",0,0
기타 외식,황소곱창,3년 1개월,9,"339,383","67,200
(1.00)",55.56,33.33
기타 외식,불불이족발,9년 8개월,35,"196,729","42,590
(.00)",5.71,45.71
기타 외식,촌돼지집,0년 0개월,0,0,"83,950
(1.00)",0,0
기타 외식,온마리,8년 2개월,11,"190,854","60,090
(1.00)",27.27,100.0
기타 외식,꾸이한끼,2년 4개월,0,0,"65,680
(1.00)",0,0
기타 외식,달려라팬,3년 7개월,4,"314,884","43,020
(.00)",50.0,100.0
기타 외식,삼겹시대야시장축산,1년 10개월,3,0,"97,600
(1.00)",100.0,0.0
기타 외식,삼겹시대1900,4년 0개월,18,"215,510","92,100
(1.00)",16.67,116.67
기타 외식,한씨네대가추어탕,9년 6개월,7,"256,456","218,150
(2.00)",28.57,28.57
기타 외식,담락참치일잔,4년 2개월,14,"293,618","55,050
(1.00)",42.86,200.0
기타 외식,오식야주육회관,4년 6개월,7,"303,103","54,450
(1.00)",14.29,14.29
기타 외식,정정아식당,6년 8개월,44,0,"96,500
(1.00)",20.45,402.27
기타 외식,인근주민,3년 4개월,18,"279,300","126,750
(1.00)",11.11,105.56
기타 외식,킨지(KINJI),3년 2개월,10,"421,823","112,965
(1.00)",20.0,10.0
기타 외식,직화한상,2년 7개월,15,"473,124","66,300
(1.00)",73.33,0.0
기타 외식,삼미대포,0년 11개월,2,0,"62,070
(1.00)",100.0,0.0
기타 외식,유천냉면,10년 9개월,19,"314,812","144,782
(1.00)",5.26,10.53
기타 외식,치주고고,3년 4개월,9,"144,935","54,670
(1.00)",11.11,55.56
기타 외식,애플블러썸,4년 9개월,7,"193,771","187,800
(2.00)",0.0,14.29
기타 외식,군자대한곱창,1년 10개월,25,"1,432,056","84,100
(1.00)",100.0,0.0
기타 외식,돌빙커피,3년 0개월,3,0,"167,550
(2.00)",0.0,0.0
기타 외식,얌스,11년 3개월,25,"340,961","56,350
(1.00)",12.0,100.0
기타 외식,모모야,5년 2개월,11,"402,279","72,400
(1.00)",54.55,0.0
기타 외식,창화당,2년 4개월,5,"694,565","114,640
(1.00)",40.0,0.0
기타 외식,화로상회,4년 0개월,25,"689,735","71,850
(1.00)",72.0,0.0
기타 외식,백년불고기,3년 9개월,22,0,"119,600
(1.00)",9.09,4.55
기타 외식,종로냄비,3년 2개월,3,0,"113,900
(1.00)",100.0,0.0
기타 외식,미사리반반돈까스,2년 5개월,0,0,"57,860
(1.00)",0,0
기타 외식,용호동낙지,4년 4개월,38,"785,504","146,500
(1.00)",42.11,31.58
기타 외식,곱닭,0년 11개월,0,0,"118,600
(1.00)",0,0
기타 외식,돈까스청춘,0년 11개월,0,0,"118,600
(1.00)",0,0
기타 외식,이시봉 족발보쌈,11년 10개월,9,"125,467","35,330
(.00)",33.33,22.22
기타 외식,깨순이김밥,17년 2개월,25,"57,477","36,100
(.00)",0.0,4.0
기타 외식,WITCH COFFEE & Witch's Stick,5년 10개월,51,"53,919","72,400
(1.00)",25.49,25.49
기타 외식,퍼스트플로어,4년 2개월,3,0,"191,173
(2.00)",0.0,0.0
기타 외식,막창드라마,3년 8개월,0,0,"78,200
(1.00)",0,0
기타 외식,오뎅1250꼬치,0년 0개월,0,0,"71,300
(1.00)",0,0
기타 외식,족발맨,2년 2개월,16,"108,454","67,750
(1.00)",125.0,25.0
기타 외식,이차돌,4년 0개월,227,"833,828","146,770
(1.00)",54.63,1.32
기타 외식,쪽갈비전문점 예감,18년 5개월,46,"156,378","66,050
(1.00)",15.22,23.91
기타 외식,우마이살몬,5년 2개월,2,0,"136,500
(1.00)",0.0,100.0
기타 외식,아자부,3년 2개월,12,"172,667","282,000
(3.00)",50.0,25.0
기타 외식,말자네약속다방,4년 11개월,5,"59,582","63,600
(1.00)",20.0,120.0
기타 외식,청담동말자싸롱,7년 9개월,162,"122,573","53,100
(1.00)",8.02,2600.0
기타 외식,바이킹스,11년 9개월,3,0,"689,350
(7.00)",0.0,33.33
기타 외식,원웨이,10년 3개월,1,0,"615,950
(6.00)",0.0,0.0
기타 외식,쭉심,8년 9개월,12,"357,500","62,700
(1.00)",0.0,0.0
기타 외식,돼지대첩,1년 9개월,3,0,"112,750
(1.00)",133.33,33.33
기타 외식,냉면&덮밥도 배달돼지,1년 1개월,0,0,"7,700
(.00)",0,0
기타 외식,배달킹안춘배,1년 1개월,0,0,"49,500
(1.00)",0,0
기타 외식,김부삼,5년 8개월,11,"595,530","106,920
(1.00)",0.0,9.09
기타 외식,굴세상,17년 0개월,82,"245,353","47,630
(.00)",1.22,4.88
기타 외식,아메리칸에그샌드,2년 2개월,11,0,"66,690
(1.00)",100.0,0.0
기타 외식,모소리,2년 0개월,7,"462,751","107,300
(1.00)",100.0,0.0
기타 외식,김경옥닭발,4년 2개월,18,0,"66,050
(1.00)",5.56,11.11
기타 외식,아리랑수제고로케,6년 7개월,2,0,"49,434
(1.00)",0.0,0.0
기타 외식,어처구니없는두릉도원북촌순두부,9년 5개월,31,"542,396","19,520
(.00)",41.94,6.45
기타 외식,곱선생,5년 4개월,12,"193,466","63,800
(1.00)",41.67,108.33
기타 외식,홍스쭈꾸미,11년 8개월,13,"97,096","51,550
(1.00)",15.38,46.15
기타 외식,남문바베큐,0년 0개월,0,0,"113,000
(1.00)",0,0
기타 외식,사천노마훠궈,5년 1개월,2,0,"249,900
(3.00)",50.0,50.0
기타 외식,뭐양,5년 1개월,4,0,"112,100
(1.00)",0.0,150.0
기타 외식,원조설악추어탕,14년 1개월,34,"237,758","123,890
(1.00)",5.88,11.76
기타 외식,다기야,10년 4개월,30,"155,720","112,400
(1.00)",6.67,36.67
기타 외식,치즈밥있슈?,5년 6개월,7,"58,509","47,000
(.00)",28.57,14.29
기타 외식,칠프로칠백식당,9년 11개월,13,"474,103","95,000
(1.00)",15.38,100.0
기타 외식,박서윤네 매운닭발,2년 3개월,0,0,"42,700
(.00)",0,0
기타 외식,우마루,15년 3개월,9,"334,403","125,900
(1.00)",0.0,11.11
기타 외식,육장갈비,9년 0개월,39,"371,660","125,900
(1.00)",30.77,5.13
기타 외식,심야스테이크,3년 8개월,4,"168,839","48,000
(.00)",25.0,0.0
기타 외식,아비꼬,11년 8개월,88,"470,243","122,900
(1.00)",18.18,11.36
기타 외식,육칠팔,12년 9개월,1,0,"114,329
(1.00)",0.0,0.0
기타 외식,레트로키친,2년 7개월,0,0,"188,500
(2.00)",0,0
기타 외식,대만족,0년 0개월,0,0,"0
(.00)",0,0
기타 외식,엠쿡,0년 11개월,0,0,"190,900
(2.00)",0,0
기타 외식,게고집,1년 11개월,2,0,"65,957
(1.00)",100.0,0.0
기타 외식,블랙스테이크,6년 9개월,9,"323,516","195,460
(2.00)",0.0,55.56
기타 외식,스피드런치박스(SPEED LUNCH BOX),0년 0개월,0,0,"47,650
(.00)",0,0
기타 외식,쌀국수의고수,1년 10개월,10,0,"42,950
(.00)",100.0,0.0
기타 외식,돈카츠프라이,1년 3개월,1,0,"42,950
(.00)",100.0,0.0
기타 외식,백년가교동짬뽕,5년 2개월,12,0,"77,800
(1.00)",25.0,0.0
기타 외식,펄스맥커피,6년 1개월,4,0,"149,000
(2.00)",25.0,25.0
기타 외식,하늘보리피자,10년 8개월,42,"78,307","58,300
(1.00)",2.38,26.19
기타 외식,겐돈소바,6년 10개월,4,0,"169,500
(2.00)",25.0,0.0
기타 외식,화레무,3년 5개월,4,"267,693","9,700
(.00)",25.0,0.0
기타 외식,신포신닭강정,1년 7개월,1,0,"47,944
(.00)",100.0,0.0
기타 외식,초을치킨,0년 0개월,0,0,"61,500
(1.00)",0,0
기타 외식,서해해물칼국수,1년 8개월,2,0,"193,400
(2.00)",100.0,0.0
기타 외식,샤브정,3년 1개월,5,0,"66,250
(1.00)",20.0,0.0
기타 외식,심슨양곱창,0년 0개월,0,0,"89,033
(1.00)",0,0
기타 외식,여비내부잣집석쇠불고기,5년 1개월,2,0,"48,530
(.00)",0.0,200.0
기타 외식,장충당,10년 3개월,14,"384,525","49,390
(1.00)",0.0,107.14
기타 외식,소담촌,6년 3개월,71,"1,004,626","51,560
(1.00)",29.58,0.0
기타 외식,양연화로,4년 1개월,7,"873,116","139,200
(1.00)",14.29,0.0
기타 외식,대구우야지막창,6년 6개월,38,"398,263","82,200
(1.00)",7.89,2.63
기타 외식,국대오리,8년 1개월,7,"316,905","73,200
(1.00)",0.0,0.0
기타 외식,바B큐맥덕,3년 9개월,3,"59,280","53,400
(1.00)",0.0,0.0
기타 외식,문가네 정육식당,2년 8개월,6,"617,312","122,700
(1.00)",66.67,0.0
기타 외식,구이가,14년 7개월,29,"255,208","67,300
(1.00)",0.0,20.69
기타 외식,예가수제순대,3년 2개월,5,"314,413","84,800
(1.00)",20.0,0.0
기타 외식,칠성식당,2년 10개월,2,0,"86,000
(1.00)",0.0,50.0
기타 외식,2代맛태,4년 1개월,8,"485,500","91,650
(1.00)",87.5,500.0
기타 외식,콩사돈,4년 3개월,11,"290,658","29,700
(.00)",0.0,36.36
기타 외식,보리네생고깃간,12년 4개월,18,"161,252","160,650
(2.00)",0.0,200.0
기타 외식,갈매기먹짱,5년 8개월,29,"118,027","76,900
(1.00)",6.9,0.0
기타 외식,다이닝센,7년 3개월,9,"323,781","206,800
(2.00)",0.0,100.0
기타 외식,딜리버리쉐프,2년 11개월,9,0,"40,500
(.00)",44.44,0.0
기타 외식,무스쿠스(MUSCUS),6년 10개월,3,0,"1,310,550
(13.00)",33.33,0.0
기타 외식,스크린 스타디움,0년 0개월,0,0,"150,000
(2.00)",0,0
기타 외식,빨봉분식,10년 0개월,74,"180,328","65,640
(1.00)",8.11,25.68
기타 외식,삼육칠하우스,3년 7개월,2,"749,864","141,075
(1.00)",50.0,0.0
기타 외식,고기굽는짬장,13년 9개월,2,0,"62,700
(1.00)",0.0,100.0
기타 외식,와플대학,5년 10개월,71,"158,007","51,500
(1.00)",46.48,600.0
기타 외식,회덮밥전문점인마루,13년 0개월,13,"148,121","97,780
(1.00)",7.69,553.85
기타 외식,호토모토(HottoMotto),4년 8개월,8,"251,024","56,890
(1.00)",37.5,62.5
기타 외식,그램그램,7년 8개월,75,"259,635","168,800
(2.00)",2.67,58.67
기타 외식,추오정,6년 11개월,43,"606,623","217,800
(2.00)",9.3,4.65
기타 외식,통돼지두루치기 한돈돈돈,4년 4개월,11,"199,670","41,600
(.00)",9.09,0.0
기타 외식,TAPTAP(탭탭),2년 5개월,0,0,"124,850
(1.00)",0,0
기타 외식,쭈꾸미킹,4년 3개월,1,0,"321,400
(3.00)",0.0,100.0
기타 외식,돈까스짱,3년 0개월,10,"154,221","18,500
(.00)",40.0,30.0
기타 외식,오늘스테이크,1년 4개월,1,0,"190,410
(2.00)",100.0,0.0
기타 외식,경성함바그,5년 10개월,22,"469,771","190,410
(2.00)",9.09,500.0
기타 외식,빛나는바다,6년 5개월,18,"1,038,195","144,315
(1.00)",0.0,22.22
기타 외식,명동찌개마을,6년 10개월,65,"485,199","49,500
(1.00)",10.77,26.15
기타 외식,MH백년갈비,3년 3개월,17,"347,119","109,500
(1.00)",41.18,0.0
기타 외식,이쿠라멘,2년 1개월,21,0,"40,600
(.00)",100.0,0.0
기타 외식,모찌이야기,6년 11개월,9,"198,917","77,325
(1.00)",77.78,11.11
기타 외식,청춘감성쌀핫도그,4년 2개월,140,"60,687","34,000
(.00)",18.57,25.0
기타 외식,육미명가옛날아우내순대&보쌈,5년 5개월,81,"129,097","17,500
(.00)",29.63,307.41
기타 외식,미도인(味道人),0년 11개월,0,0,"139,950
(1.00)",0,0
기타 외식,병천황토방순대,23년 0개월,43,"139,417","17,500
(.00)",6.98,9.3
기타 외식,달구지막창,10년 6개월,37,"127,131","32,700
(.00)",13.51,805.41
기타 외식,아리노마마,3년 5개월,1,0,"195,800
(2.00)",100.0,200.0
기타 외식,서울만두,0년 0개월,0,0,"80,950
(1.00)",0,0
기타 외식,우동텐,10년 3개월,0,0,"68,000
(1.00)",0,0
기타 외식,부엉이돈가스,5년 4개월,29,"439,031","225,835
(2.00)",24.14,606.9
기타 외식,환공어묵베이커리,5년 7개월,5,0,"66,050
(1.00)",60.0,0.0
기타 외식,비츠(Beetz),0년 0개월,0,0,"164,075
(2.00)",0,0
기타 외식,콩샌,9년 5개월,34,"97,474","62,150
(1.00)",14.71,711.76
기타 외식,디저트39,5년 7개월,135,"141,155","116,490
(1.00)",17.78,3400.0
기타 외식,바이젠하우스,5년 11개월,11,"387,811","115,420
(1.00)",18.18,0.0
기타 외식,낭만순대,2년 0개월,1,0,"108,150
(1.00)",100.0,0.0
기타 외식,부타앤카츠,0년 11개월,0,0,"9,700
(.00)",0,0
기타 외식,수누리,18년 0개월,20,"662,027","96,200
(1.00)",0.0,0.0
기타 외식,풍국면,3년 9개월,25,"481,380","135,000
(1.00)",48.0,8.0
기타 외식,배달돼지,4년 5개월,29,"202,504","45,920
(.00)",20.69,534.48
기타 외식,꼬꼬씨참숯불닭갈비,5년 8개월,26,"56,129","76,150
(1.00)",50.0,38.46
기타 외식,황칠가,5년 3개월,3,0,"55,820
(1.00)",33.33,0.0
기타 외식,어묵나라,23년 1개월,25,"369,656","60,300
(1.00)",44.0,132.0
기타 외식,행복한우동가게,0년 0개월,0,0,"75,700
(1.00)",0,0
기타 외식,원동 팔팔껍데기,1년 9개월,23,0,"69,550
(1.00)",100.0,0.0
기타 외식,베브릿지,4년 0개월,13,"224,746","110,800
(1.00)",53.85,7.69
기타 외식,노가리&BEER,6년 7개월,136,"192,039","72,770
(1.00)",29.41,8.82
기타 외식,심청아배고파,14년 2개월,13,"243,521","59,400
(1.00)",15.38,15.38
기타 외식,대만샌드위치 풍성호,2년 1개월,20,"206,682","57,300
(1.00)",100.0,0.0
기타 외식,마음카레,0년 11개월,0,0,"72,401
(1.00)",0,0
기타 외식,에바돈가츠,1년 2개월,0,0,"59,022
(1.00)",0,0
기타 외식,아그집쭈꾸미,11년 10개월,17,"523,982","85,900
(1.00)",0.0,0.0
기타 외식,학보상회,0년 0개월,0,0,"77,650
(1.00)",0,0
기타 외식,어풍당당,2년 11개월,7,"842,323","159,300
(2.00)",57.14,0.0
기타 외식,웰자청,2년 8개월,0,0,"215,700
(2.00)",0,0
기타 외식,마늘은약이다 보쌈&족발,5년 0개월,11,"648,702","85,600
(1.00)",18.18,27.27
기타 외식,인기명,5년 5개월,34,"746,034","114,650
(1.00)",35.29,0.0
기타 외식,월남선생,4년 9개월,50,"158,022","61,840
(1.00)",8.0,1808.0
기타 외식,백정,11년 9개월,5,"1,016,992","112,329
(1.00)",0.0,300.0
기타 외식,팔팔문어 전복탕,3년 11개월,0,0,"59,000
(1.00)",0,0
기타 외식,야미에그,1년 11개월,1,0,"26,420
(.00)",100.0,0.0
기타 외식,대갈탕6949,4년 3개월,2,0,"68,000
(1.00)",0.0,150.0
기타 외식,명미트싸롱,4년 11개월,0,0,"132,900
(1.00)",0,0
기타 외식,명장식당,0년 0개월,0,0,"75,480
(1.00)",0,0
기타 외식,쎄오1080,4년 8개월,0,0,"132,900
(1.00)",0,0
기타 외식,엉뚱한상상,3년 10개월,26,"105,633","65,300
(1.00)",23.08,61.54
기타 외식,한우궁,5년 6개월,34,"226,324","68,000
(1.00)",14.71,50.0
기타 외식,수유다래함박스텍,0년 11개월,13,"237,246","46,100
(.00)",100.0,0.0
기타 외식,신도세기,2년 9개월,9,"1,446,589","235,250
(2.00)",55.56,0.0
기타 외식,순곱이네,7년 0개월,28,"193,427","27,080
(.00)",17.86,225.0
기타 외식,겟201(GET201),4년 6개월,5,"726,371","306,900
(3.00)",20.0,0.0
기타 외식,지훈남닭발,5년 7개월,26,"143,591","60,100
(1.00)",7.69,900.0
기타 외식,소바루,3년 6개월,2,0,"112,250
(1.00)",100.0,0.0
기타 외식,푸주한,2년 6개월,0,0,"141,600
(1.00)",0,0
기타 외식,푸릴리,5년 10개월,14,"329,558","70,050
(1.00)",28.57,28.57
기타 외식,막창품은뒷고기,0년 0개월,0,0,"31,600
(.00)",0,0
기타 외식,꿀꿀이 생막창,0년 0개월,0,0,"25,300
(.00)",0,0
기타 외식,황가네꼼닭,4년 7개월,11,"163,444","93,800
(1.00)",9.09,200.0
기타 외식,보고싶다,1년 11개월,3,"657,633","129,314
(1.00)",2033.33,0.0
기타 외식,이태리반점,6년 3개월,2,0,"171,300
(2.00)",0.0,50.0
기타 외식,에그파파,13년 5개월,3,0,"20,450
(.00)",0.0,100.0
기타 외식,로니로티,9년 0개월,9,"1,075,136","329,150
(3.00)",33.33,22.22
기타 외식,껍데기클라쓰,2년 0개월,20,"381,051","81,200
(1.00)",130.0,30.0
기타 외식,징기스,5년 5개월,54,"584,471","101,030
(1.00)",0.0,9.26
기타 외식,헝그리박스,5년 7개월,5,0,"52,500
(1.00)",60.0,0.0
기타 외식,"진가원 전주콩나물국밥,묵사발",4년 2개월,13,"270,175","105,400
(1.00)",15.38,100.0
기타 외식,큰바다해물아구찜,2년 4개월,4,"494,406","66,600
(1.00)",75.0,0.0
기타 외식,김이박부대찌개앤스테이크,7년 3개월,8,"79,713","71,750
(1.00)",25.0,200.0
기타 외식,청주본가,10년 5개월,35,"314,845","16,000
(.00)",14.29,400.0
기타 외식,개성집,5년 11개월,47,"480,500","136,100
(.00)",6.38,4.26
기타 외식,24티에스라운지(24TS Lounge),1년 3개월,1,0,"236,825
(2.00)",100.0,0.0
기타 외식,심민속촌,5년 6개월,0,0,"395,100
(4.00)",0,0
기타 외식,맛있는 오칠구,6년 4개월,27,"160,786","75,600
(1.00)",0.0,1400.0
기타 외식,북해도목장,4년 1개월,2,"367,682","102,150
(1.00)",0.0,0.0
기타 외식,젤라킹,0년 11개월,0,0,"78,440
(1.00)",0,0
기타 외식,시칠리아피떡,2년 3개월,0,0,"121,600
(1.00)",0,0
기타 외식,육봉달333,5년 0개월,5,"400,842","110,650
(1.00)",40.0,20.0
기타 외식,웅이네 오돌뼈,9년 3개월,64,"313,187","62,150
(1.00)",32.81,4.69
기타 외식,샐러데이즈(Salad Days),0년 11개월,13,0,"0
(.00)",84.62,0.0
기타 외식,그린애플,0년 0개월,0,0,"150,200
(2.00)",0,0
기타 외식,오징어와친구들,13년 11개월,10,0,"37,400
(.00)",0.0,200.0
기타 외식,황금소,6년 6개월,3,0,"306,600
(3.00)",0.0,0.0
기타 외식,연어이야기,3년 6개월,3,0,"42,350
(.00)",0.0,0.0
기타 외식,제니스 테이블,1년 5개월,2,0,"64,850
(1.00)",100.0,0.0
기타 외식,종로김밥,14년 5개월,65,"342,861","50,000
(1.00)",1.54,13.85
기타 외식,원조전통명가 통큰할매순대국,5년 3개월,12,"146,300","109,500
(.00)",8.33,1341.67
기타 외식,청정고을순대,16년 2개월,7,"130,714","97,050
(1.00)",0.0,0.0
기타 외식,커피왕,4년 3개월,28,"131,899","61,135
(1.00)",25.0,100.0
기타 외식,콜삼,2년 5개월,0,0,"73,600
(1.00)",0,0
기타 외식,참살가마,0년 0개월,0,0,"40,542
(.00)",0,0
기타 외식,바비큐BOX,3년 7개월,8,"52,540","35,250
(.00)",0.0,0.0
기타 외식,곱창파이터,2년 8개월,15,"171,467","65,400
(1.00)",53.33,33.33
기타 외식,원당감자탕,17년 1개월,37,"349,099","91,000
(1.00)",10.81,100.0
기타 외식,뽕잎사랑샤브칼국수보쌈냉면,18년 8개월,33,"397,569","123,570
(1.00)",3.03,18.18
기타 외식,감동칩스,3년 0개월,0,0,"69,400
(1.00)",0,0
기타 외식,우림관화로구이,1년 11개월,17,0,"85,850
(1.00)",23.53,5.88
기타 외식,해초과메기,3년 6개월,24,"48,367","55,130
(1.00)",12.5,4.17
기타 외식,길동우동,3년 3개월,22,"407,699","74,600
(1.00)",77.27,4.55
기타 외식,어죽대부,3년 10개월,3,0,"107,500
(1.00)",33.33,0.0
기타 외식,치고야,6년 0개월,3,0,"54,380
(1.00)",0.0,0.0
기타 외식,곱창제작소,5년 0개월,7,"267,488","89,600
(1.00)",28.57,0.0
기타 외식,십원집,4년 3개월,3,0,"102,000
(1.00)",0.0,233.33
기타 외식,바비박스,9년 0개월,7,"118,638","56,340
(1.00)",57.14,128.57
기타 외식,착한전복,12년 6개월,3,0,"351,500
(4.00)",0.0,66.67
기타 외식,놀라몬드,0년 0개월,0,0,"107,830
(1.00)",0,0
기타 외식,이태리상회,2년 10개월,1,0,"50,050
(1.00)",0.0,0.0
기타 외식,정성찬,3년 1개월,33,"322,176","89,900
(1.00)",75.76,0.0
기타 외식,베테랑바베큐,7년 0개월,4,0,"198,000
(2.00)",0.0,0.0
기타 외식,사리원,4년 3개월,0,0,"400,750
(4.00)",0,0
기타 외식,스마일핫도그&커피,3년 3개월,4,"96,000","52,050
(1.00)",50.0,25.0
기타 외식,비에뜨반미,3년 5개월,39,"107,764","76,985
(1.00)",30.77,20.51
기타 외식,보돌미역,4년 0개월,32,"611,318","137,550
(1.00)",31.25,6.25
기타 외식,굴담,3년 11개월,2,0,"52,150
(1.00)",50.0,50.0
기타 외식,후레쉬팩토리,2년 6개월,17,"94,857","38,300
(.00)",11.76,76.47
기타 외식,버금새우,3년 7개월,9,"183,365","50,070
(1.00)",55.56,22.22
기타 외식,돈탐라제주,7년 8개월,9,"184,087","88,990
(1.00)",22.22,33.33
기타 외식,오봉찜닭,0년 0개월,0,0,"59,500
(1.00)",0,0
